admit-V2-A-clean-0000	8	1	1	1	1	PROVISIONAL_INSTALL	1	673	5	trained-conf
admit-V2-A-clean-0001	8	2	2	2	2	WITHHELD	1	665	8	trained-conf
admit-V2-A-clean-0002	8	3	3	3	3	PROVISIONAL_INSTALL	1	480	5	trained-conf
admit-V2-A-clean-0004	8	5	5	5	5	WITHHELD	1	357	8	trained-conf
admit-V2-A-clean-0006	8	7	7	7	7	PERMANENT_INSTALL	1	470	4	trained-conf
admit-V2-A-clean-0016	8	8	8	8	17	CORROBORATED	1	472	2	trained-conf
admit-V2-A-clean-0020	8	8	8	8	21	REVISE_INSTALL	1	489	6	trained-conf
admit-V2-A-clean-0029	8	8	8	8	30	REVISE_INSTALL	1	511	6	trained-conf
admit-V2-A-clean-0038	8	8	8	8	39	NEGATIVE_EVIDENCE	1	523	3	trained-conf
admit-V2-A-clean-0040	8	8	8	8	41	SUPPRESSED	1	525	7	trained-conf
admit-V2-A-clean-0047	8	8	8	8	48	CORROBORATED	1	531	2	trained-conf
admit-V2-A-clean-0059	8	8	8	8	12	NEGATIVE_EVIDENCE	1	784	3	trained-conf
admit-V2-A-clean-0060	8	8	8	8	13	SUPPRESSED	1	794	7	trained-conf
admit-V2-A-clean-0066	8	8	8	8	19	NEGATIVE_EVIDENCE	1	832	3	trained-conf
admit-V2-A-clean-0072	8	8	8	8	25	CORROBORATED	1	852	2	trained-conf
admit-V2-A-clean-0077	8	8	8	8	30	PERMANENT_INSTALL	1	862	4	trained-conf
admit-V2-A-clean-0081	8	8	8	8	34	CONFLICT_WITHHELD	1	869	1	trained-conf
admit-V2-A-clean-0090	8	8	8	8	43	CONFLICT_WITHHELD	1	878	1	trained-conf
admit-V2-A-clean-0095	8	8	8	8	48	CONFLICT_WITHHELD	1	882	1	trained-conf
admit-V2-A-clean-0099	8	4	4	4	4	PERMANENT_INSTALL	1	435	4	trained-conf
admit-V2-A-decoy-0000	8	2	2	1	1	PROVISIONAL_INSTALL	1	545	5	trained-conf
admit-V2-A-decoy-0001	8	2	2	2	2	PERMANENT_INSTALL	1	446	4	trained-conf
admit-V2-A-decoy-0002	8	3	3	3	3	CORROBORATED	1	434	2	trained-conf
admit-V2-A-decoy-0003	8	4	4	4	4	CORROBORATED	1	427	2	trained-conf
admit-V2-A-decoy-0004	8	5	5	5	5	CORROBORATED	1	384	2	trained-conf
admit-V2-A-decoy-0005	8	6	6	6	6	REVISE_INSTALL	1	385	6	trained-conf
admit-V2-A-decoy-0006	8	7	7	7	7	REVISE_INSTALL	1	381	6	trained-conf
admit-V2-A-decoy-0007	8	8	8	8	8	CORROBORATED	1	381	2	trained-conf
admit-V2-A-decoy-0008	8	8	8	8	9	CORROBORATED	1	403	2	trained-conf
admit-V2-A-decoy-0009	8	8	8	8	10	CORROBORATED	1	420	2	trained-conf
admit-V2-A-decoy-0010	8	8	8	8	11	CORROBORATED	1	435	2	trained-conf
admit-V2-A-decoy-0011	8	8	8	8	12	REVISE_INSTALL	1	447	6	trained-conf
admit-V2-A-decoy-0012	8	8	8	8	13	REVISE_INSTALL	1	457	6	trained-conf
admit-V2-A-decoy-0013	8	8	8	8	14	CORROBORATED	1	465	2	trained-conf
admit-V2-A-decoy-0014	8	8	8	8	15	CORROBORATED	1	473	2	trained-conf
admit-V2-A-decoy-0015	8	8	8	8	16	CORROBORATED	1	479	2	trained-conf
admit-V2-A-decoy-0016	8	8	8	8	17	CORROBORATED	1	485	2	trained-conf
admit-V2-A-decoy-0017	8	8	8	8	18	REVISE_INSTALL	1	489	6	trained-conf
admit-V2-A-decoy-0018	8	8	8	8	19	REVISE_INSTALL	1	494	6	trained-conf
admit-V2-A-decoy-0019	8	1	1	1	1	PROVISIONAL_INSTALL	1	673	5	trained-conf
admit-V2-A-decoy-0020	8	2	2	2	2	CORROBORATED	1	354	2	trained-conf
admit-V2-A-decoy-0021	8	3	3	3	3	CORROBORATED	1	353	2	trained-conf
admit-V2-A-decoy-0022	8	4	4	4	4	PROVISIONAL_INSTALL	1	430	5	trained-conf
admit-V2-A-decoy-0023	8	5	5	5	5	PROVISIONAL_INSTALL	1	431	5	trained-conf
admit-V2-A-decoy-0024	8	6	6	6	6	PROVISIONAL_INSTALL	1	423	5	trained-conf
admit-V2-A-decoy-0025	8	7	7	7	7	CORROBORATED	1	390	2	trained-conf
admit-V2-A-decoy-0026	8	8	8	8	8	CORROBORATED	1	375	2	trained-conf
admit-V2-A-decoy-0027	8	8	8	8	9	CORROBORATED	1	397	2	trained-conf
admit-V2-A-decoy-0028	8	2	2	1	1	PROVISIONAL_INSTALL	1	584	5	trained-conf
admit-V2-A-decoy-0029	8	2	2	2	2	PROVISIONAL_INSTALL	1	425	5	trained-conf
admit-V2-A-decoy-0030	8	3	3	3	3	PROVISIONAL_INSTALL	1	422	5	trained-conf
admit-V2-A-decoy-0031	8	4	4	4	4	PERMANENT_INSTALL	1	417	4	trained-conf
admit-V2-A-decoy-0032	8	5	5	5	5	CORROBORATED	1	414	2	trained-conf
admit-V2-A-decoy-0033	8	6	6	6	6	CORROBORATED	1	414	2	trained-conf
admit-V2-A-decoy-0034	8	7	7	7	7	CORROBORATED	1	415	2	trained-conf
admit-V2-A-decoy-0035	8	8	8	8	8	REVISE_INSTALL	1	415	6	trained-conf
admit-V2-A-decoy-0036	8	8	8	8	9	CONFLICT_WITHHELD	1	437	1	trained-conf
admit-V2-A-decoy-0037	8	8	8	8	10	REVISE_INSTALL	1	455	6	trained-conf
admit-V2-A-decoy-0038	8	8	8	8	11	CORROBORATED	1	469	2	trained-conf
admit-V2-A-decoy-0039	8	8	8	8	12	CORROBORATED	1	481	2	trained-conf
