d2bt_82	651	3850	0
d2bt_83	651	3900	0
d2bt_84	651	3950	0
d2bt_85	651	4000	0
d2bt_86	651	4050	0
d2bt_87	651	4100	0
d2bt_88	651	4150	0
d2bt_89	651	4200	0
d2bt_90	651	4250	0
d2bt_91	651	4300	0
d2bt_92	651	4350	0
d2bt_93	651	4400	0
d2bt_94	651	4450	0
d2bt_95	651	4500	0
d2bt_96	651	4550	0
d2bt_97	651	4600	0
d2bt_98	652	2200	0
d2bt_99	652	2250	0
d2bt_100	652	2300	0
d2bt_101	652	2350	0
d2bt_102	652	2400	0
d2bt_103	652	2450	0
d2bt_104	652	2500	0
d2bt_105	652	2550	0
d2bt_106	652	2600	0
d2bt_107	652	2650	0
d2bt_108	652	2700	0
d2bt_109	652	2750	0
d2bt_110	652	2800	0
d2bt_111	652	2850	0
d2bt_112	652	2900	0
d2bt_113	652	2950	0
d2bt_114	652	3000	0
d2bt_115	652	3050	0
d2bt_116	652	3100	0
d2bt_117	652	3150	0
d2bt_118	652	3200	0
d2bt_119	652	3250	0
d2bt_120	652	3300	0
d2bt_121	652	3350	0
d2bt_122	652	3400	0
d2bt_123	652	3450	0
d2bt_124	652	3500	0
d2bt_125	652	3550	0
d2bt_126	652	3600	0
d2bt_127	652	3650	0
d2bt_128	652	3700	0
d2bt_129	652	3750	0
d2bt_130	652	3800	0
d2bt_131	652	3850	0
d2bt_132	652	3900	0
d2bt_133	652	3950	0
d2bt_134	652	4000	0
d2bt_135	652	4050	0
d2bt_136	652	4100	0
d2bt_137	652	4150	0
d2bt_138	652	4200	0
d2bt_139	652	4250	0
d2bt_140	652	4300	0
d2bt_141	652	4350	0
d2bt_142	652	4400	0
d2bt_143	652	4450	0
d2bt_144	652	4500	0
d2bt_145	652	4550	0
d2bt_146	652	4600	0
d2bt_147	653	2200	0
d2bt_148	653	2250	0
d2bt_149	653	2300	0
d2bt_150	653	2350	0
d2bt_151	653	2400	0
d2bt_152	653	2450	0
d2bt_153	653	2500	0
d2bt_154	653	2550	0
d2bt_155	653	2600	0
d2bt_156	653	2650	0
d2bt_157	653	2700	0
d2bt_158	653	2750	0
d2bt_159	653	2800	0
d2bt_160	653	2850	0
d2bt_161	653	2900	0
d2bt_162	653	2950	0
d2bt_163	653	3000	0
d2bt_164	653	3050	0
d2bt_165	653	3100	0
d2bt_166	653	3150	0
d2bt_167	653	3200	0
d2bt_168	653	3250	0
d2bt_169	653	3300	0
d2bt_170	653	3350	0
d2bt_171	653	3400	0
d2bt_172	653	3450	0
d2bt_173	653	3500	0
d2bt_174	653	3550	0
d2bt_175	653	3600	0
d2bt_176	653	3650	0
d2bt_177	653	3700	0
d2bt_178	653	3750	0
d2bt_179	653	3800	0
d2bt_180	653	3850	0
d2bt_181	653	3900	0
d2bt_182	653	3950	0
d2bt_183	653	4000	0
d2bt_184	653	4050	0
d2bt_185	653	4100	0
d2bt_186	653	4150	0
d2bt_187	653	4200	0
d2bt_188	653	4250	0
d2bt_189	653	4300	0
d2bt_190	653	4350	0
d2bt_191	653	4400	0
d2bt_192	653	4450	0
d2bt_193	653	4500	0
d2bt_194	653	4550	0
d2bt_195	653	4600	0
d2bt_196	654	2200	0
d2bt_197	654	2250	0
d2bt_198	654	2300	0
d2bt_199	654	2350	0
d2bt_200	654	2400	0
d2bt_201	654	2450	0
d2bt_202	654	2500	0
d2bt_203	654	2550	0
d2bt_204	654	2600	0
d2bt_205	654	2650	0
d2bt_206	654	2700	0
d2bt_207	654	2750	0
d2bt_208	654	2800	0
d2bt_209	654	2850	0
d2bt_210	654	2900	0
d2bt_211	654	2950	0
d2bt_212	654	3000	0
d2bt_213	654	3050	0
d2bt_214	654	3100	0
d2bt_215	654	3150	0
d2bt_216	654	3200	0
d2bt_217	654	3250	0
d2bt_218	654	3300	0
d2bt_219	654	3350	0
d2bt_220	654	3400	0
d2bt_221	654	3450	0
d2bt_222	654	3500	0
d2bt_223	654	3550	0
d2bt_224	654	3600	0
d2bt_225	654	3650	0
d2bt_226	654	3700	0
d2bt_227	654	3750	0
d2bt_228	654	3800	0
d2bt_229	654	3850	0
d2bt_230	654	3900	0
d2bt_231	654	3950	0
d2bt_232	654	4000	0
d2bt_233	654	4050	0
d2bt_234	654	4100	0
d2bt_235	654	4150	0
d2bt_236	654	4200	0
d2bt_237	654	4250	0
d2bt_238	654	4300	0
d2bt_239	654	4350	0
d2bt_240	654	4400	0
d2bt_241	654	4450	0
d2bt_242	654	4500	0
d2bt_243	654	4550	0
d2bt_244	654	4600	0
d2bt_245	655	2200	0
d2bt_246	655	2250	0
d2bt_247	655	2300	0
d2bt_248	655	2350	0
d2bt_249	655	2400	0
d2bt_250	655	2450	0
d2bt_251	655	2500	0
d2bt_252	655	2550	0
d2bt_253	655	2600	0
d2bt_254	655	2650	0
d2bt_255	655	2700	0
d2bt_256	655	2750	0
d2bt_257	655	2800	0
d2bt_258	655	2850	0
d2bt_259	655	2900	0
d2bt_260	655	2950	0
d2bt_261	655	3000	0
d2bt_262	655	3050	0
d2bt_263	655	3100	0
d2bt_264	655	3150	0
d2bt_265	655	3200	0
d2bt_266	655	3250	0
d2bt_267	655	3300	0
d2bt_268	655	3350	0
d2bt_269	655	3400	0
d2bt_270	655	3450	0
d2bt_271	655	3500	0
d2bt_272	655	3550	0
d2bt_273	655	3600	0
d2bt_274	655	3650	0
d2bt_275	655	3700	0
d2bt_276	655	3750	0
d2bt_277	655	3800	0
d2bt_278	655	3850	0
d2bt_279	655	3900	0
d2bt_280	655	3950	0
d2bt_281	655	4000	0
d2bt_282	655	4050	0
d2bt_283	655	4100	0
d2bt_284	655	4150	0
d2bt_285	655	4200	0
d2bt_286	655	4250	0
d2bt_287	655	4300	0
d2bt_288	655	4350	0
d2bt_289	655	4400	0
d2bt_290	655	4450	0
d2bt_291	655	4500	0
d2bt_292	655	4550	0
d2bt_293	655	4600	0
d2bt_294	656	2200	0
d2bt_295	656	2250	0
d2bt_296	656	2300	0
d2bt_297	656	2350	0
d2bt_298	656	2400	0
d2bt_299	656	2450	0
d2bt_300	656	2500	0
d2bt_301	656	2550	0
d2bt_302	656	2600	0
d2bt_303	656	2650	0
d2bt_304	656	2700	0
d2bt_305	656	2750	0
d2bt_306	656	2800	0
d2bt_307	656	2850	0
d2bt_308	656	2900	0
d2bt_309	656	2950	0
d2bt_310	656	3000	0
d2bt_311	656	3050	0
d2bt_312	656	3100	0
d2bt_313	656	3150	0
d2bt_314	656	3200	0
d2bt_315	656	3250	0
d2bt_316	656	3300	0
d2bt_317	656	3350	0
d2bt_318	656	3400	0
d2bt_319	656	3450	0
d2bt_320	656	3500	0
d2bt_321	656	3550	0
d2bt_322	656	3600	0
d2bt_323	656	3650	0
d2bt_324	656	3700	0
d2bt_325	656	3750	0
d2bt_326	656	3800	0
d2bt_327	656	3850	0
d2bt_328	656	3900	0
d2bt_329	656	3950	0
d2bt_330	656	4000	0
d2bt_331	656	4050	0
d2bt_332	656	4100	0
d2bt_333	656	4150	0
d2bt_334	656	4200	0
d2bt_335	656	4250	0
d2bt_336	656	4300	0
d2bt_337	656	4350	0
d2bt_338	656	4400	0
d2bt_339	656	4450	0
d2bt_340	656	4500	0
d2bt_341	656	4550	0
d2bt_342	656	4600	0
d2bt_343	657	2200	0
d2bt_344	657	2250	0
d2bt_345	657	2300	0
d2bt_346	657	2350	0
d2bt_347	657	2400	0
d2bt_348	657	2450	0
d2bt_349	657	2500	0
d2bt_350	657	2550	0
d2bt_351	657	2600	0
d2bt_352	657	2650	0
d2bt_353	657	2700	0
d2bt_354	657	2750	0
d2bt_355	657	2800	0
d2bt_356	657	2850	0
d2bt_357	657	2900	0
d2bt_358	657	2950	0
d2bt_359	657	3000	0
d2bt_360	657	3050	0
d2bt_361	657	3100	0
d2bt_362	657	3150	0
d2bt_363	657	3200	0
d2bt_364	657	3250	0
d2bt_365	657	3300	0
d2bt_366	657	3350	0
d2bt_367	657	3400	0
d2bt_368	657	3450	0
d2bt_369	657	3500	0
d2bt_370	657	3550	0
d2bt_371	657	3600	0
d2bt_372	657	3650	0
d2bt_373	657	3700	0
d2bt_374	657	3750	0
d2bt_375	657	3800	0
d2bt_376	657	3850	0
d2bt_377	657	3900	0
d2bt_378	657	3950	0
d2bt_379	657	4000	0
d2bt_380	657	4050	0
d2bt_381	657	4100	0
d2bt_382	657	4150	0
d2bt_383	657	4200	0
d2bt_384	657	4250	0
d2bt_385	657	4300	0
d2bt_386	657	4350	0
d2bt_387	657	4400	0
d2bt_388	657	4450	0
d2bt_389	657	4500	0
d2bt_390	657	4550	0
d2bt_391	657	4600	0
d2bt_392	658	2200	0
d2bt_393	658	2250	0
d2bt_394	658	2300	0
d2bt_395	658	2350	0
d2bt_396	658	2400	0
d2bt_397	658	2450	0
d2bt_398	658	2500	0
d2bt_399	658	2550	0
d2bt_400	658	2600	0
d2bt_401	658	2650	0
d2bt_402	658	2700	0
d2bt_403	658	2750	0
d2bt_404	658	2800	0
d2bt_405	658	2850	0
d2bt_406	658	2900	0
d2bt_407	658	2950	0
d2bt_408	658	3000	0
d2bt_409	658	3050	0
d2bt_410	658	3100	0
d2bt_411	658	3150	0
d2bt_412	658	3200	0
d2bt_413	658	3250	0
d2bt_414	658	3300	0
d2bt_415	658	3350	0
d2bt_416	658	3400	0
d2bt_417	658	3450	0
d2bt_418	658	3500	0
d2bt_419	658	3550	0
d2bt_420	658	3600	0
d2bt_421	658	3650	0
d2bt_422	658	3700	0
d2bt_423	658	3750	0
d2bt_424	658	3800	0
d2bt_425	658	3850	0
d2bt_426	658	3900	0
d2bt_427	658	3950	0
d2bt_428	658	4000	0
d2bt_429	658	4050	0
d2bt_430	658	4100	0
d2bt_431	658	4150	0
d2bt_432	658	4200	0
d2bt_433	658	4250	0
d2bt_434	658	4300	0
d2bt_435	658	4350	0
d2bt_436	658	4400	0
d2bt_437	658	4450	0
d2bt_438	658	4500	0
d2bt_439	658	4550	0
d2bt_440	658	4600	0
d2bt_441	659	2200	0
d2bt_442	659	2250	0
d2bt_443	659	2300	0
d2bt_444	659	2350	0
d2bt_445	659	2400	0
d2bt_446	659	2450	0
d2bt_447	659	2500	0
d2bt_448	659	2550	0
d2bt_449	659	2600	0
d2bt_450	659	2650	0
d2bt_451	659	2700	0
d2bt_452	659	2750	0
d2bt_453	659	2800	0
d2bt_454	659	2850	0
d2bt_455	659	2900	0
d2bt_456	659	2950	0
d2bt_457	659	3000	0
d2bt_458	659	3050	0
d2bt_459	659	3100	0
d2bt_460	659	3150	0
d2bt_461	659	3200	0
d2bt_462	659	3250	0
d2bt_463	659	3300	0
d2bt_464	659	3350	0
d2bt_465	659	3400	0
d2bt_466	659	3450	0
d2bt_467	659	3500	0
d2bt_468	659	3550	0
d2bt_469	659	3600	0
d2bt_470	659	3650	0
d2bt_471	659	3700	0
d2bt_472	659	3750	0
d2bt_473	659	3800	0
d2bt_474	659	3850	0
d2bt_475	659	3900	0
d2bt_476	659	3950	0
d2bt_477	659	4000	0
d2bt_478	659	4050	0
d2bt_479	659	4100	0
d2bt_480	659	4150	0
d2bt_481	659	4200	0
d2bt_482	659	4250	0
d2bt_483	659	4300	0
d2bt_484	659	4350	0
d2bt_485	659	4400	0
d2bt_486	659	4450	0
d2bt_487	659	4500	0
d2bt_488	659	4550	0
d2bt_489	659	4600	0
d2bt_490	660	2200	0
d2bt_491	660	2250	0
d2bt_492	660	2300	0
d2bt_493	660	2350	0
d2bt_494	660	2400	0
d2bt_495	660	2450	0
d2bt_496	660	2500	0
d2bt_497	660	2550	0
d2bt_498	660	2600	0
d2bt_499	660	2650	0
d2bt_500	660	2700	0
d2bt_501	660	2750	0
d2bt_502	660	2800	0
d2bt_503	660	2850	0
d2bt_504	660	2900	0
d2bt_505	660	2950	0
d2bt_506	660	3000	0
d2bt_507	660	3050	0
d2bt_508	660	3100	0
d2bt_509	660	3150	0
d2bt_510	660	3200	0
d2bt_511	660	3250	0
d2bt_512	660	3300	0
d2bt_513	660	3350	0
d2bt_514	660	3400	0
d2bt_515	660	3450	0
d2bt_516	660	3500	0
d2bt_517	660	3550	0
d2bt_518	660	3600	0
d2bt_519	660	3650	0
d2bt_520	660	3700	0
d2bt_521	660	3750	0
d2bt_522	660	3800	0
d2bt_523	660	3850	0
d2bt_524	660	3900	0
d2bt_525	660	3950	0
d2bt_526	660	4000	0
d2bt_527	660	4050	0
d2bt_528	660	4100	0
d2bt_529	660	4150	0
d2bt_530	660	4200	0
d2bt_531	660	4250	0
d2bt_532	660	4300	0
d2bt_533	660	4350	0
d2bt_534	660	4400	0
d2bt_535	660	4450	0
d2bt_536	660	4500	0
d2bt_537	660	4550	0
d2bt_538	660	4600	0
d2bt_539	661	2200	0
d2bt_540	661	2250	0
d2bt_541	661	2300	0
d2bt_542	661	2350	0
d2bt_543	661	2400	0
d2bt_544	661	2450	0
d2bt_545	661	2500	0
d2bt_546	661	2550	0
d2bt_547	661	2600	0
d2bt_548	661	2650	0
d2bt_549	661	2700	0
d2bt_550	661	2750	0
d2bt_551	661	2800	0
d2bt_552	661	2850	0
d2bt_553	661	2900	0
d2bt_554	661	2950	0
d2bt_555	661	3000	0
d2bt_556	661	3050	0
d2bt_557	661	3100	0
d2bt_558	661	3150	0
d2bt_559	661	3200	0
d2bt_560	661	3250	0
d2bt_561	661	3300	0
d2bt_562	661	3350	0
d2bt_563	661	3400	0
d2bt_564	661	3450	0
d2bt_565	661	3500	0
d2bt_566	661	3550	0
d2bt_567	661	3600	0
d2bt_568	661	3650	0
d2bt_569	661	3700	0
d2bt_570	661	3750	0
d2bt_571	661	3800	0
d2bt_572	661	3850	0
d2bt_573	661	3900	0
d2bt_574	661	3950	0
d2bt_575	661	4000	0
d2bt_576	661	4050	0
d2bt_577	661	4100	0
d2bt_578	661	4150	0
d2bt_579	661	4200	0
d2bt_580	661	4250	0
d2bt_581	661	4300	0
d2bt_582	661	4350	0
d2bt_583	661	4400	0
d2bt_584	661	4450	0
d2bt_585	661	4500	0
d2bt_586	661	4550	0
d2bt_587	661	4600	0
d2bt_588	662	2200	0
d2bt_589	662	2250	0
d2bt_590	662	2300	0
d2bt_591	662	2350	0
d2bt_592	662	2400	0
d2bt_593	662	2450	0
d2bt_594	662	2500	0
d2bt_595	662	2550	0
d2bt_596	662	2600	0
d2bt_597	662	2650	0
d2bt_598	662	2700	0
d2bt_599	662	2750	0
d2bt_600	662	2800	0
d2bt_601	662	2850	0
d2bt_602	662	2900	0
d2bt_603	662	2950	0
d2bt_604	662	3000	0
d2bt_605	662	3050	0
d2bt_606	662	3100	0
d2bt_607	662	3150	0
d2bt_608	662	3200	0
d2bt_609	662	3250	0
d2bt_610	662	3300	0
d2bt_611	662	3350	0
d2bt_612	662	3400	0
d2bt_613	662	3450	0
d2bt_614	662	3500	0
d2bt_615	662	3550	0
d2bt_616	662	3600	0
d2bt_617	662	3650	0
d2bt_618	662	3700	0
d2bt_619	662	3750	0
d2bt_620	662	3800	0
d2bt_621	662	3850	0
d2bt_622	662	3900	0
d2bt_623	662	3950	0
d2bt_624	662	4000	0
d2bt_625	662	4050	0
d2bt_626	662	4100	0
d2bt_627	662	4150	0
d2bt_628	662	4200	0
d2bt_629	662	4250	0
d2bt_630	662	4300	0
d2bt_631	662	4350	0
d2bt_632	662	4400	0
d2bt_633	662	4450	0
d2bt_634	662	4500	0
d2bt_635	662	4550	0
d2bt_636	662	4600	0
d2bt_637	663	2200	0
d2bt_638	663	2250	0
d2bt_639	663	2300	0
d2bt_640	663	2350	0
d2bt_641	663	2400	0
d2bt_642	663	2450	0
d2bt_643	663	2500	0
d2bt_644	663	2550	0
d2bt_645	663	2600	0
d2bt_646	663	2650	0
d2bt_647	663	2700	0
d2bt_648	663	2750	0
d2bt_649	663	2800	0
d2bt_650	663	2850	0
d2bt_651	663	2900	0
d2bt_652	663	2950	0
d2bt_653	663	3000	0
d2bt_654	663	3050	0
d2bt_655	663	3100	0
d2bt_656	663	3150	0
d2bt_657	663	3200	0
d2bt_658	663	3250	0
d2bt_659	663	3300	0
d2bt_660	663	3350	0
d2bt_661	663	3400	0
d2bt_662	663	3450	0
d2bt_663	663	3500	0
d2bt_664	663	3550	0
d2bt_665	663	3600	0
d2bt_666	663	3650	0
d2bt_667	663	3700	0
d2bt_668	663	3750	0
d2bt_669	663	3800	0
d2bt_670	663	3850	0
d2bt_671	663	3900	0
d2bt_672	663	3950	0
d2bt_673	663	4000	0
d2bt_674	663	4050	0
d2bt_675	663	4100	0
d2bt_676	663	4150	0
d2bt_677	663	4200	0
d2bt_678	663	4250	0
d2bt_679	663	4300	0
d2bt_680	663	4350	0
d2bt_681	663	4400	0
d2bt_682	663	4450	0
d2bt_683	663	4500	0
d2bt_684	663	4550	0
d2bt_685	663	4600	0
d2bt_686	664	2200	0
d2bt_687	664	2250	0
d2bt_688	664	2300	0
d2bt_689	664	2350	0
d2bt_690	664	2400	0
d2bt_691	664	2450	0
d2bt_692	664	2500	0
d2bt_693	664	2550	0
d2bt_694	664	2600	0
d2bt_695	664	2650	0
d2bt_696	664	2700	0
d2bt_697	664	2750	0
d2bt_698	664	2800	0
d2bt_699	664	2850	0
d2bt_700	664	2900	0
d2bt_701	664	2950	0
d2bt_702	664	3000	0
d2bt_703	664	3050	0
d2bt_704	664	3100	0
d2bt_705	664	3150	0
d2bt_706	664	3200	0
d2bt_707	664	3250	0
d2bt_708	664	3300	0
d2bt_709	664	3350	0
d2bt_710	664	3400	0
d2bt_711	664	3450	0
d2bt_712	664	3500	0
d2bt_713	664	3550	0
d2bt_714	664	3600	0
d2bt_715	664	3650	0
d2bt_716	664	3700	0
d2bt_717	664	3750	0
d2bt_718	664	3800	0
d2bt_719	664	3850	0
d2bt_720	664	3900	0
d2bt_721	664	3950	0
d2bt_722	664	4000	0
d2bt_723	664	4050	0
d2bt_724	664	4100	0
d2bt_725	664	4150	0
d2bt_726	664	4200	0
d2bt_727	664	4250	0
d2bt_728	664	4300	0
d2bt_729	664	4350	0
d2bt_730	664	4400	0
d2bt_731	664	4450	0
d2bt_732	664	4500	0
d2bt_733	664	4550	0
d2bt_734	664	4600	0
d2bt_735	665	2200	0
d2bt_736	665	2250	0
d2bt_737	665	2300	0
d2bt_738	665	2350	0
d2bt_739	665	2400	0
d2bt_740	665	2450	0
d2bt_741	665	2500	0
d2bt_742	665	2550	0
d2bt_743	665	2600	0
d2bt_744	665	2650	0
d2bt_745	665	2700	0
d2bt_746	665	2750	0
d2bt_747	665	2800	0
d2bt_748	665	2850	0
d2bt_749	665	2900	0
d2bt_750	665	2950	0
d2bt_751	665	3000	0
d2bt_752	665	3050	0
d2bt_753	665	3100	0
d2bt_754	665	3150	0
d2bt_755	665	3200	0
d2bt_756	665	3250	0
d2bt_757	665	3300	0
d2bt_758	665	3350	0
d2bt_759	665	3400	0
d2bt_760	665	3450	0
d2bt_761	665	3500	0
d2bt_762	665	3550	0
d2bt_763	665	3600	0
d2bt_764	665	3650	0
d2bt_765	665	3700	0
d2bt_766	665	3750	0
d2bt_767	665	3800	0
d2bt_768	665	3850	0
d2bt_769	665	3900	0
d2bt_770	665	3950	0
d2bt_771	665	4000	0
d2bt_772	665	4050	0
d2bt_773	665	4100	0
d2bt_774	665	4150	0
d2bt_775	665	4200	0
d2bt_776	665	4250	0
d2bt_777	665	4300	0
d2bt_778	665	4350	0
d2bt_779	665	4400	0
d2bt_780	665	4450	0
d2bt_781	665	4500	0
d2bt_782	665	4550	0
d2bt_783	665	4600	0
d2bt_784	666	2200	0
d2bt_785	666	2250	0
d2bt_786	666	2300	0
d2bt_787	666	2350	0
d2bt_788	666	2400	0
d2bt_789	666	2450	0
d2bt_790	666	2500	0
d2bt_791	666	2550	0
d2bt_792	666	2600	0
d2bt_793	666	2650	0
d2bt_794	666	2700	0
d2bt_795	666	2750	0
d2bt_796	666	2800	0
d2bt_797	666	2850	0
d2bt_798	666	2900	0
d2bt_799	666	2950	0
d2bt_800	666	3000	0
d2bt_801	666	3050	0
d2bt_802	666	3100	0
d2bt_803	666	3150	0
d2bt_804	666	3200	0
d2bt_805	666	3250	0
d2bt_806	666	3300	0
d2bt_807	666	3350	0
d2bt_808	666	3400	0
d2bt_809	666	3450	0
d2bt_810	666	3500	0
d2bt_811	666	3550	0
d2bt_812	666	3600	0
d2bt_813	666	3650	0
d2bt_814	666	3700	0
d2bt_815	666	3750	0
d2bt_816	666	3800	0
d2bt_817	666	3850	0
d2bt_818	666	3900	0
d2bt_819	666	3950	0
d2bt_820	666	4000	0
d2bt_821	666	4050	0
d2bt_822	666	4100	0
d2bt_823	666	4150	0
d2bt_824	666	4200	0
d2bt_825	666	4250	0
d2bt_826	666	4300	0
d2bt_827	666	4350	0
d2bt_828	666	4400	0
d2bt_829	666	4450	0
d2bt_830	666	4500	0
d2bt_831	666	4550	0
d2bt_832	666	4600	0
d2bt_833	667	2200	0
d2bt_834	667	2250	0
d2bt_835	667	2300	0
d2bt_836	667	2350	0
d2bt_837	667	2400	0
d2bt_838	667	2450	0
d2bt_839	667	2500	0
d2bt_840	667	2550	0
d2bt_841	667	2600	0
d2bt_842	667	2650	0
d2bt_843	667	2700	0
d2bt_844	667	2750	0
d2bt_845	667	2800	0
d2bt_846	667	2850	0
d2bt_847	667	2900	0
d2bt_848	667	2950	0
d2bt_849	667	3000	0
d2bt_850	667	3050	0
d2bt_851	667	3100	0
d2bt_852	667	3150	0
d2bt_853	667	3200	0
d2bt_854	667	3250	0
d2bt_855	667	3300	0
d2bt_856	667	3350	0
d2bt_857	667	3400	0
d2bt_858	667	3450	0
d2bt_859	667	3500	0
d2bt_860	667	3550	0
d2bt_861	667	3600	0
d2bt_862	667	3650	0
d2bt_863	667	3700	0
d2bt_864	667	3750	0
d2bt_865	667	3800	0
d2bt_866	667	3850	0
d2bt_867	667	3900	0
d2bt_868	667	3950	0
d2bt_869	667	4000	0
d2bt_870	667	4050	0
d2bt_871	667	4100	0
d2bt_872	667	4150	0
d2bt_873	667	4200	0
d2bt_874	667	4250	0
d2bt_875	667	4300	0
d2bt_876	667	4350	0
d2bt_877	667	4400	0
d2bt_878	667	4450	0
d2bt_879	667	4500	0
d2bt_880	667	4550	0
d2bt_881	667	4600	0
d2bt_882	668	2200	0
d2bt_883	668	2250	0
d2bt_884	668	2300	0
d2bt_885	668	2350	0
d2bt_886	668	2400	0
d2bt_887	668	2450	0
d2bt_888	668	2500	0
d2bt_889	668	2550	0
d2bt_890	668	2600	0
d2bt_891	668	2650	0
d2bt_892	668	2700	0
d2bt_893	668	2750	0
d2bt_894	668	2800	0
d2bt_895	668	2850	0
d2bt_896	668	2900	0
d2bt_897	668	2950	0
d2bt_898	668	3000	0
d2bt_899	668	3050	0
d2bt_900	668	3100	0
d2bt_901	668	3150	0
d2bt_902	668	3200	0
d2bt_903	668	3250	0
d2bt_904	668	3300	0
d2bt_905	668	3350	0
d2bt_906	668	3400	0
d2bt_907	668	3450	0
d2bt_908	668	3500	0
d2bt_909	668	3550	0
d2bt_910	668	3600	0
d2bt_911	668	3650	0
d2bt_912	668	3700	0
d2bt_913	668	3750	0
d2bt_914	668	3800	0
d2bt_915	668	3850	0
d2bt_916	668	3900	0
d2bt_917	668	3950	0
d2bt_918	668	4000	0
d2bt_919	668	4050	0
d2bt_920	668	4100	0
d2bt_921	668	4150	0
d2bt_922	668	4200	0
d2bt_923	668	4250	0
d2bt_924	668	4300	0
d2bt_925	668	4350	0
d2bt_926	668	4400	0
d2bt_927	668	4450	0
d2bt_928	668	4500	0
d2bt_929	668	4550	0
d2bt_930	668	4600	0
d2bt_931	669	2200	0
d2bt_932	669	2250	0
d2bt_933	669	2300	0
d2bt_934	669	2350	0
d2bt_935	669	2400	0
d2bt_936	669	2450	0
d2bt_937	669	2500	0
d2bt_938	669	2550	0
d2bt_939	669	2600	0
d2bt_940	669	2650	0
d2bt_941	669	2700	0
d2bt_942	669	2750	0
d2bt_943	669	2800	0
d2bt_944	669	2850	0
d2bt_945	669	2900	0
d2bt_946	669	2950	0
d2bt_947	669	3000	0
d2bt_948	669	3050	0
d2bt_949	669	3100	0
d2bt_950	669	3150	0
d2bt_951	669	3200	0
d2bt_952	669	3250	0
d2bt_953	669	3300	0
d2bt_954	669	3350	0
d2bt_955	669	3400	0
d2bt_956	669	3450	0
d2bt_957	669	3500	0
d2bt_958	669	3550	0
d2bt_959	669	3600	0
d2bt_960	669	3650	0
d2bt_961	669	3700	0
d2bt_962	669	3750	0
d2bt_963	669	3800	0
d2bt_964	669	3850	0
d2bt_965	669	3900	0
d2bt_966	669	3950	0
d2bt_967	669	4000	0
d2bt_968	669	4050	0
d2bt_969	669	4100	0
d2bt_970	669	4150	0
d2bt_971	669	4200	0
d2bt_972	669	4250	0
d2bt_973	669	4300	0
d2bt_974	669	4350	0
d2bt_975	669	4400	0
d2bt_976	669	4450	0
d2bt_977	669	4500	0
d2bt_978	669	4550	0
d2bt_979	669	4600	0
d2bt_980	670	2200	0
d2bt_981	670	2250	0
d2bt_982	670	2300	0
d2bt_983	670	2350	0
d2bt_984	670	2400	0
d2bt_985	670	2450	0
d2bt_986	670	2500	0
d2bt_987	670	2550	0
d2bt_988	670	2600	0
d2bt_989	670	2650	0
d2bt_990	670	2700	0
d2bt_991	670	2750	0
d2bt_992	670	2800	0
d2bt_993	670	2850	0
d2bt_994	670	2900	0
d2bt_995	670	2950	0
d2bt_996	670	3000	0
d2bt_997	670	3050	0
d2bt_998	670	3100	0
d2bt_999	670	3150	0
