H5B-P-06-00	1	0	0	0	0	RELEASE	0	1000	0	0
H5B-P-06-01	1	0	0	0	0	RELEASE	0	1000	0	0
H5B-P-06-02	1	0	0	0	0	RELEASE	0	950	0	0
H5B-P-06-03	1	0	0	0	0	RELEASE	0	750	0	0
H5B-P-06-04	1	0	0	0	0	RELEASE	0	1000	0	0
H5B-P-06-05	1	0	0	0	0	RELEASE	0	904	0	0
H5B-P-06-06	1	0	0	0	0	RELEASE	0	600	0	0
H5B-P-06-07	1	0	0	0	0	RELEASE	0	863	0	0
H5B-P-06-08	1	0	0	0	0	RELEASE	0	500	0	0
H5B-P-06-09	1	0	0	0	0	RELEASE	0	994	0	0
H5B-P-12-00	1	0	0	0	0	RELEASE	0	826	0	0
H5B-P-12-01	1	0	0	0	0	RELEASE	0	428	0	0
H5B-P-12-02	1	0	0	0	0	RELEASE	0	791	0	0
H5B-P-12-03	1	0	0	0	0	RELEASE	0	375	0	0
H5B-P-12-04	1	0	0	0	0	RELEASE	0	988	0	0
H5B-P-12-05	1	0	0	0	0	RELEASE	0	760	0	0
H5B-P-12-06	1	0	0	0	0	RELEASE	0	333	0	0
H5B-P-12-07	1	0	0	0	0	RELEASE	0	730	0	0
H5B-P-12-08	1	0	0	0	0	RELEASE	0	300	0	0
H5B-P-12-09	1	0	0	0	0	RELEASE	0	982	0	0
H5B-P-20-00	1	0	0	0	0	RELEASE	0	703	0	0
H5B-P-20-01	1	0	0	0	0	RELEASE	0	272	0	0
H5B-P-20-02	1	0	0	0	0	RELEASE	0	678	0	0
H5B-P-20-03	1	0	0	0	0	RELEASE	0	250	0	0
H5B-P-20-04	1	0	0	0	0	RELEASE	0	976	0	0
H5B-P-20-05	1	0	0	0	0	RELEASE	0	655	0	0
H5B-P-20-06	1	0	0	0	0	RELEASE	0	230	0	0
H5B-P-20-07	1	0	0	0	0	RELEASE	0	633	0	0
H5B-P-20-08	1	0	0	0	0	RELEASE	0	214	0	0
H5B-P-20-09	1	0	0	0	0	RELEASE	0	971	0	0
H5B-P-40-00	1	0	0	0	0	RELEASE	0	612	0	0
H5B-P-40-01	1	0	0	0	0	RELEASE	0	200	0	0
H5B-P-40-02	1	0	0	0	0	RELEASE	0	593	0	0
H5B-P-40-03	1	0	0	0	0	RELEASE	0	187	0	0
H5B-P-40-04	1	0	0	0	0	RELEASE	0	965	0	0
H5B-P-40-05	1	0	0	0	0	RELEASE	0	575	0	0
H5B-P-40-06	1	0	0	0	0	RELEASE	0	176	0	0
H5B-P-40-07	1	0	0	0	0	RELEASE	0	558	0	0
H5B-P-40-08	1	0	0	0	0	RELEASE	0	166	0	0
H5B-P-40-09	1	0	0	0	0	RELEASE	0	960	0	0
H5B-O-06-00	1	0	0	0	0	RELEASE	1	542	0	0
H5B-O-06-01	1	0	0	0	0	RELEASE	1	157	0	0
H5B-O-06-02	1	0	0	0	0	RELEASE	1	555	0	0
H5B-O-06-03	1	0	0	0	0	RELEASE	1	200	0	0
H5B-O-06-04	1	0	0	0	0	RELEASE	1	954	0	0
H5B-O-06-05	1	0	0	0	0	RELEASE	1	567	0	0
H5B-O-06-06	1	0	0	0	0	RELEASE	1	238	0	0
H5B-O-06-07	1	0	0	0	0	RELEASE	1	578	0	0
H5B-O-06-08	1	0	0	0	0	RELEASE	1	272	0	0
H5B-O-06-09	1	0	0	0	0	RELEASE	1	955	0	0
H5B-O-12-00	1	0	0	0	0	RELEASE	1	589	0	0
H5B-O-12-01	1	0	0	0	0	RELEASE	1	304	0	0
H5B-O-12-02	1	0	0	0	0	RELEASE	1	600	0	0
H5B-O-12-03	1	0	0	0	0	RELEASE	1	333	0	0
H5B-O-12-04	1	0	0	0	0	RELEASE	1	955	0	0
H5B-O-12-05	1	0	0	0	0	RELEASE	1	609	0	0
H5B-O-12-06	1	0	0	0	0	RELEASE	1	360	0	0
H5B-O-12-07	1	0	0	0	0	RELEASE	1	619	0	0
H5B-O-12-08	1	0	0	0	0	RELEASE	1	384	0	0
H5B-O-12-09	1	0	0	0	0	RELEASE	1	955	0	0
H5B-O-20-00	1	0	0	0	0	RELEASE	1	627	0	0
H5B-O-20-01	1	0	0	0	0	RELEASE	1	407	0	0
H5B-O-20-02	1	0	0	0	0	RELEASE	1	636	0	0
H5B-O-20-03	1	0	0	0	0	RELEASE	1	428	0	0
H5B-O-20-04	1	0	0	0	0	RELEASE	1	955	0	0
