H5B-D-0-00	64	2	2	0	0	REL	1	957	0	f32
H5B-D-0-02	64	2	2	0	0	REL	1	956	0	f32
H5B-D-0-04	64	2	2	0	0	REL	1	957	0	f32
H5B-D-0-06	64	2	2	0	0	REL	1	958	0	f32
H5B-D-0-08	64	2	2	0	0	REL	1	959	0	f32
H5B-D-1-00	64	3	3	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-1-02	64	3	3	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-1-04	64	3	3	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-1-06	64	3	3	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-1-08	64	3	3	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-2-00	64	4	4	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-2-02	64	4	4	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-2-04	64	4	4	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-2-06	64	4	4	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-2-08	64	4	4	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-6-00	64	8	8	0	0	ABSTAIN:leader-changed	A	-3	0	f32
H5B-D-6-02	64	8	8	0	0	ABSTAIN:leader-changed	A	-3	0	f32
H5B-D-6-04	64	8	8	0	0	ABSTAIN:leader-changed	A	-3	0	f32
H5B-D-6-06	64	8	8	0	0	ABSTAIN:leader-changed	A	-3	0	f32
H5B-D-6-08	64	8	8	0	0	ABSTAIN:leader-changed	A	-3	0	f32
H5B-D-0-01	64	2	2	0	0	REL	1	960	0	f32
H5B-D-0-03	64	2	2	0	0	REL	1	960	0	f32
H5B-D-0-05	64	2	2	0	0	REL	1	961	0	f32
H5B-D-0-07	64	2	2	0	0	REL	1	962	0	f32
H5B-D-0-09	64	2	2	0	0	REL	1	963	0	f32
H5B-D-1-01	64	3	3	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-1-03	64	3	3	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-1-05	64	3	3	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-1-07	64	3	3	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-1-09	64	3	3	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-2-01	64	4	4	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-D-2-03	64	4	4	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-D-2-05	64	4	4	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-D-2-07	64	4	4	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-D-2-09	64	4	4	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-D-6-01	64	8	8	0	0	ABSTAIN:leader-changed	A	-3	0	f32
H5B-D-6-03	64	8	8	0	0	ABSTAIN:leader-changed	A	-3	0	f32
H5B-D-6-05	64	8	8	0	0	ABSTAIN:leader-changed	A	-3	0	f32
H5B-D-6-07	64	8	8	0	0	ABSTAIN:leader-changed	A	-3	0	f32
H5B-D-6-09	64	8	8	0	0	ABSTAIN:leader-changed	A	-3	0	f32
H5B-O-06-00	64	7	7	0	0	ABSTAIN:leader-changed	A	597	0	f32
H5B-O-06-02	64	7	7	0	0	ABSTAIN:leader-changed	A	929	0	f32
H5B-O-06-04	64	7	7	0	0	ABSTAIN:leader-changed	A	930	0	f32
H5B-O-06-06	64	7	7	0	0	ABSTAIN:leader-changed	A	686	0	f32
H5B-O-06-08	64	7	7	0	0	ABSTAIN:leader-changed	A	-3	0	f32
H5B-O-12-00	64	13	13	0	0	ABSTAIN:leader-changed	A	756	0	f32
H5B-O-12-02	64	13	13	0	0	ABSTAIN:leader-changed	A	951	0	f32
H5B-O-12-04	64	13	13	0	0	ABSTAIN:leader-changed	A	951	0	f32
H5B-O-12-06	64	13	13	0	0	ABSTAIN:leader-changed	A	789	0	f32
H5B-O-12-08	64	13	13	0	0	ABSTAIN:leader-changed	A	-2	0	f32
H5B-O-20-00	64	21	21	0	0	ABSTAIN:leader-changed	A	799	0	f32
H5B-O-20-02	64	21	21	0	0	ABSTAIN:leader-changed	A	935	0	f32
H5B-O-20-04	64	21	21	0	0	ABSTAIN:leader-changed	A	935	0	f32
H5B-O-20-06	64	21	21	0	0	ABSTAIN:leader-changed	A	815	0	f32
H5B-O-20-08	64	21	21	0	0	ABSTAIN:leader-changed	A	-1	0	f32
H5B-O-40-00	64	41	41	0	0	ABSTAIN:leader-changed	A	829	0	f32
H5B-O-40-02	64	41	41	0	0	ABSTAIN:leader-changed	A	934	0	f32
H5B-O-40-04	64	41	41	0	0	ABSTAIN:leader-changed	A	934	0	f32
H5B-O-40-06	64	41	41	0	0	ABSTAIN:leader-changed	A	839	0	f32
H5B-O-40-08	64	41	41	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-O-06-01	64	7	7	0	0	ABSTAIN:leader-changed	A	861	0	f32
