TRAP-A1-001	4	4	4	0	0	ABSTAIN:leader-changed	A	496	0	f32
TRAP-A1-002	4	4	4	0	0	ABSTAIN:leader-changed	A	330	0	f32
TRAP-A1-003	4	4	4	0	0	ABSTAIN:leader-changed	A	247	0	f32
TRAP-A1-004	4	4	4	0	0	ABSTAIN:leader-changed	A	197	0	f32
TRAP-A1-005	4	4	4	0	0	ABSTAIN:leader-changed	A	163	0	f32
TRAP-A1-006	4	4	4	0	0	ABSTAIN:leader-changed	A	139	0	f32
TRAP-A1-007	4	4	4	0	0	ABSTAIN:leader-changed	A	122	0	f32
TRAP-A1-008	4	4	4	0	0	ABSTAIN:leader-changed	A	108	0	f32
TRAP-A2-001	4	4	4	0	0	ABSTAIN:leader-changed	A	97	0	f32
TRAP-A2-002	4	4	4	0	0	ABSTAIN:leader-changed	A	87	0	f32
TRAP-A2-003	4	4	4	0	0	ABSTAIN:leader-changed	A	80	0	f32
TRAP-A2-004	4	4	4	0	0	ABSTAIN:leader-changed	A	73	0	f32
TRAP-A2-005	4	4	4	0	0	ABSTAIN:leader-changed	A	68	0	f32
TRAP-A2-006	4	4	4	0	0	ABSTAIN:leader-changed	A	63	0	f32
TRAP-A2-007	4	4	4	0	0	ABSTAIN:leader-changed	A	59	0	f32
TRAP-A2-008	4	4	4	0	0	ABSTAIN:leader-changed	A	55	0	f32
TRAP-A3-001	4	2	2	0	0	ABSTAIN:leader-changed	A	496	0	f32
TRAP-A3-002	4	2	2	0	0	ABSTAIN:leader-changed	A	329	0	f32
TRAP-A3-003	4	2	2	0	0	ABSTAIN:leader-changed	A	246	0	f32
TRAP-A3-004	4	2	2	0	0	ABSTAIN:leader-changed	A	196	0	f32
TRAP-A3-005	4	2	2	0	0	ABSTAIN:leader-changed	A	162	0	f32
TRAP-A3-006	4	2	2	0	0	ABSTAIN:leader-changed	A	138	0	f32
TRAP-A4-001	4	4	4	0	0	ABSTAIN:leader-changed	A	52	0	f32
TRAP-A4-002	4	4	4	0	0	ABSTAIN:leader-changed	A	49	0	f32
TRAP-A4-003	4	4	4	0	0	ABSTAIN:leader-changed	A	47	0	f32
TRAP-A4-004	4	4	4	0	0	ABSTAIN:leader-changed	A	44	0	f32
TRAP-A4-005	4	4	4	0	0	ABSTAIN:leader-changed	A	42	0	f32
TRAP-A4-006	4	4	4	0	0	ABSTAIN:leader-changed	A	40	0	f32
TRAP-A5-001	4	4	4	0	0	ABSTAIN:leader-changed	A	38	0	f32
TRAP-A5-002	4	4	4	0	0	ABSTAIN:leader-changed	A	37	0	f32
TRAP-A5-003	4	4	4	0	0	ABSTAIN:leader-changed	A	35	0	f32
TRAP-A5-004	4	4	4	0	0	ABSTAIN:leader-changed	A	34	0	f32
TRAP-A5-005	4	4	4	0	0	ABSTAIN:leader-changed	A	32	0	f32
TRAP-A5-006	4	4	4	0	0	ABSTAIN:leader-changed	A	31	0	f32
TRAP-A6-001	4	3	3	0	0	ABSTAIN:leader-changed	A	31	0	f32
TRAP-A6-002	4	3	3	0	0	ABSTAIN:leader-changed	A	30	0	f32
TRAP-A6-003	4	3	3	0	0	ABSTAIN:leader-changed	A	29	0	f32
TRAP-A6-004	4	3	3	0	0	ABSTAIN:leader-changed	A	28	0	f32
TRAP-A6-005	4	3	3	0	0	ABSTAIN:leader-changed	A	27	0	f32
TRAP-A6-006	4	3	3	0	0	ABSTAIN:leader-changed	A	26	0	f32
TRAP-B1-001	4	4	4	0	0	ABSTAIN:leader-changed	A	24	0	f32
TRAP-B1-002	4	4	4	0	0	ABSTAIN:leader-changed	A	24	0	f32
TRAP-B1-003	4	4	4	0	0	ABSTAIN:leader-changed	A	23	0	f32
TRAP-B1-004	4	4	4	0	0	ABSTAIN:leader-changed	A	22	0	f32
TRAP-B1-005	4	4	4	0	0	ABSTAIN:leader-changed	A	23	0	f32
TRAP-B1-006	4	4	4	0	0	ABSTAIN:leader-changed	A	22	0	f32
TRAP-B1-007	4	4	4	0	0	ABSTAIN:leader-changed	A	21	0	f32
TRAP-B1-008	4	4	4	0	0	ABSTAIN:leader-changed	A	21	0	f32
TRAP-B2-001	4	4	4	0	0	ABSTAIN:leader-changed	A	20	0	f32
TRAP-B2-002	4	4	4	0	0	ABSTAIN:leader-changed	A	20	0	f32
TRAP-B2-003	4	4	4	0	0	ABSTAIN:leader-changed	A	19	0	f32
TRAP-B2-004	4	4	4	0	0	ABSTAIN:leader-changed	A	19	0	f32
TRAP-B2-005	4	4	4	0	0	ABSTAIN:leader-changed	A	18	0	f32
TRAP-B2-006	4	4	4	0	0	ABSTAIN:leader-changed	A	18	0	f32
TRAP-B2-007	4	4	4	0	0	ABSTAIN:leader-changed	A	17	0	f32
TRAP-B2-008	4	4	4	0	0	ABSTAIN:leader-changed	A	17	0	f32
TRAP-B3-001	4	4	4	0	0	ABSTAIN:leader-changed	A	16	0	f32
TRAP-B3-002	4	4	4	0	0	ABSTAIN:leader-changed	A	16	0	f32
TRAP-B3-003	4	4	4	0	0	ABSTAIN:leader-changed	A	15	0	f32
TRAP-B3-004	4	4	4	0	0	ABSTAIN:leader-changed	A	15	0	f32
TRAP-B3-005	4	4	4	0	0	ABSTAIN:leader-changed	A	15	0	f32
TRAP-B3-006	4	4	4	0	0	ABSTAIN:leader-changed	A	14	0	f32
TRAP-B4-001	4	3	3	0	0	ABSTAIN:leader-changed	A	15	0	f32
TRAP-B4-002	4	3	3	0	0	ABSTAIN:leader-changed	A	14	0	f32
TRAP-B4-003	4	3	3	0	0	ABSTAIN:leader-changed	A	14	0	f32
TRAP-B4-004	4	3	3	0	0	ABSTAIN:leader-changed	A	14	0	f32
TRAP-B4-005	4	3	3	0	0	ABSTAIN:leader-changed	A	14	0	f32
TRAP-B4-006	4	3	3	0	0	ABSTAIN:leader-changed	A	13	0	f32
TRAP-B5-001	4	2	2	0	0	ABSTAIN:leader-changed	A	121	0	f32
TRAP-B5-002	4	2	2	0	0	ABSTAIN:leader-changed	A	107	0	f32
TRAP-B5-003	4	2	2	0	0	ABSTAIN:leader-changed	A	96	0	f32
TRAP-B5-004	4	2	2	0	0	ABSTAIN:leader-changed	A	86	0	f32
TRAP-B5-005	4	2	2	0	0	ABSTAIN:leader-changed	A	79	0	f32
TRAP-B5-006	4	2	2	0	0	ABSTAIN:leader-changed	A	72	0	f32
TRAP-B6-001	4	3	3	0	0	ABSTAIN:leader-changed	A	13	0	f32
TRAP-B6-002	4	3	3	0	0	ABSTAIN:leader-changed	A	13	0	f32
TRAP-B6-003	4	3	3	0	0	ABSTAIN:leader-changed	A	13	0	f32
TRAP-B6-004	4	3	3	0	0	ABSTAIN:leader-changed	A	12	0	f32
TRAP-B6-005	4	3	3	0	0	ABSTAIN:leader-changed	A	12	0	f32
TRAP-B6-006	4	3	3	0	0	ABSTAIN:leader-changed	A	12	0	f32
TRAP-C1-001	4	4	4	0	0	ABSTAIN:leader-changed	A	12	0	f32
TRAP-C1-002	4	4	4	0	0	ABSTAIN:leader-changed	A	12	0	f32
TRAP-C1-003	4	4	4	0	0	ABSTAIN:leader-changed	A	11	0	f32
TRAP-C1-004	4	4	4	0	0	ABSTAIN:leader-changed	A	11	0	f32
TRAP-C1-005	4	4	4	0	0	ABSTAIN:leader-changed	A	11	0	f32
TRAP-C1-006	4	4	4	0	0	ABSTAIN:leader-changed	A	11	0	f32
TRAP-C2-001	4	4	4	0	0	ABSTAIN:leader-changed	A	11	0	f32
TRAP-C2-002	4	4	4	0	0	ABSTAIN:leader-changed	A	10	0	f32
TRAP-C2-003	4	4	4	0	0	ABSTAIN:leader-changed	A	10	0	f32
TRAP-C2-004	4	4	4	0	0	ABSTAIN:leader-changed	A	10	0	f32
TRAP-C2-005	4	4	4	0	0	ABSTAIN:leader-changed	A	10	0	f32
TRAP-C2-006	4	4	4	0	0	ABSTAIN:leader-changed	A	10	0	f32
TRAP-CV-001	4	4	4	0	0	ABSTAIN:leader-changed	A	10	0	f32
TRAP-CV-002	4	4	4	0	0	ABSTAIN:leader-changed	A	10	0	f32
TRAP-CV-003	4	4	4	0	0	ABSTAIN:leader-changed	A	9	0	f32
TRAP-CV-004	4	4	4	0	0	ABSTAIN:leader-changed	A	9	0	f32
TRAP-CH-001	4	4	4	0	0	ABSTAIN:leader-changed	A	9	0	f32
TRAP-CH-002	4	4	4	0	0	ABSTAIN:leader-changed	A	9	0	f32
TRAP-CH-003	4	4	4	0	0	ABSTAIN:leader-changed	A	9	0	f32
TRAP-C7-001	4	4	4	0	0	ABSTAIN:leader-changed	A	9	0	f32
TRAP-C7-002	4	4	4	0	0	ABSTAIN:leader-changed	A	8	0	f32
