admit-V2-A-clean-0000	16	1	1	0	0	REL	1	494	0	f32
admit-V2-A-clean-0001	16	2	2	0	0	REL	1	492	0	f32
admit-V2-A-clean-0002	16	3	3	0	0	REL	1	492	0	f32
admit-V2-A-clean-0004	16	5	5	0	0	REL	1	658	0	f32
admit-V2-A-clean-0006	16	7	7	0	0	REL	1	742	0	f32
admit-V2-A-clean-0016	16	16	16	0	0	REL	1	798	0	f32
admit-V2-A-clean-0020	16	16	16	0	0	REL	1	829	0	f32
admit-V2-A-clean-0029	16	16	16	0	0	REL	1	853	0	f32
admit-V2-A-clean-0038	16	16	16	0	0	REL	1	871	0	f32
admit-V2-A-clean-0040	16	16	16	0	0	REL	1	884	0	f32
admit-V2-A-clean-0047	16	16	16	0	0	REL	1	896	0	f32
admit-V2-A-clean-0059	16	12	12	0	0	REL	1	496	0	f32
admit-V2-A-clean-0060	16	13	13	0	0	REL	1	662	0	f32
admit-V2-A-clean-0066	16	16	16	0	0	REL	1	746	0	f32
admit-V2-A-clean-0072	16	16	16	0	0	REL	1	796	0	f32
admit-V2-A-clean-0077	16	16	16	0	0	REL	1	829	0	f32
admit-V2-A-clean-0081	16	16	16	0	0	REL	1	853	0	f32
admit-V2-A-clean-0090	16	16	16	0	0	REL	1	871	0	f32
admit-V2-A-clean-0095	16	16	16	0	0	REL	1	884	0	f32
admit-V2-A-clean-0099	16	4	4	0	0	REL	1	492	0	f32
admit-V2-A-decoy-0000	16	2	2	0	0	REL	1	494	0	f32
admit-V2-A-decoy-0001	16	2	2	0	0	REL	1	492	0	f32
admit-V2-A-decoy-0002	16	3	3	0	0	REL	1	658	0	f32
admit-V2-A-decoy-0003	16	4	4	0	0	REL	1	742	0	f32
admit-V2-A-decoy-0004	16	5	5	0	0	REL	1	792	0	f32
admit-V2-A-decoy-0005	16	6	6	0	0	REL	1	825	0	f32
admit-V2-A-decoy-0006	16	7	7	0	0	REL	1	849	0	f32
admit-V2-A-decoy-0007	16	8	8	0	0	REL	1	867	0	f32
admit-V2-A-decoy-0008	16	9	9	0	0	REL	1	884	0	f32
admit-V2-A-decoy-0009	16	10	10	0	0	REL	1	896	0	f32
admit-V2-A-decoy-0010	16	11	11	0	0	REL	1	905	0	f32
admit-V2-A-decoy-0011	16	12	12	0	0	REL	1	912	0	f32
admit-V2-A-decoy-0012	16	13	13	0	0	REL	1	919	0	f32
admit-V2-A-decoy-0013	16	14	14	0	0	REL	1	924	0	f32
admit-V2-A-decoy-0014	16	15	15	0	0	REL	1	929	0	f32
admit-V2-A-decoy-0015	16	16	16	0	0	REL	1	933	0	f32
admit-V2-A-decoy-0016	16	16	16	0	0	REL	1	937	0	f32
admit-V2-A-decoy-0017	16	16	16	0	0	REL	1	940	0	f32
admit-V2-A-decoy-0018	16	16	16	0	0	REL	1	943	0	f32
admit-V2-A-decoy-0019	16	1	1	0	0	REL	1	658	0	f32
admit-V2-A-decoy-0020	16	2	2	0	0	REL	1	658	0	f32
admit-V2-A-decoy-0021	16	3	3	0	0	REL	1	901	0	f32
admit-V2-A-decoy-0022	16	4	4	0	0	REL	1	908	0	f32
admit-V2-A-decoy-0023	16	5	5	0	0	REL	1	915	0	f32
admit-V2-A-decoy-0024	16	6	6	0	0	REL	1	920	0	f32
admit-V2-A-decoy-0025	16	7	7	0	0	REL	1	925	0	f32
admit-V2-A-decoy-0026	16	8	8	0	0	REL	1	929	0	f32
admit-V2-A-decoy-0027	16	9	9	0	0	REL	1	937	0	f32
admit-V2-A-decoy-0028	16	2	2	0	0	REL	1	658	0	f32
admit-V2-A-decoy-0029	16	2	2	0	0	REL	1	658	0	f32
admit-V2-A-decoy-0030	16	3	3	0	0	REL	1	942	0	f32
admit-V2-A-decoy-0031	16	4	4	0	0	REL	1	944	0	f32
admit-V2-A-decoy-0032	16	5	5	0	0	REL	1	946	0	f32
admit-V2-A-decoy-0033	16	6	6	0	0	REL	1	948	0	f32
admit-V2-A-decoy-0034	16	7	7	0	0	REL	1	950	0	f32
admit-V2-A-decoy-0035	16	8	8	0	0	REL	1	952	0	f32
admit-V2-A-decoy-0036	16	9	9	0	0	REL	1	957	0	f32
admit-V2-A-decoy-0037	16	10	10	0	0	REL	1	958	0	f32
admit-V2-A-decoy-0038	16	11	11	0	0	REL	1	960	0	f32
admit-V2-A-decoy-0039	16	12	12	0	0	REL	1	961	0	f32
admit-V2-A-decoy-0040	16	13	13	0	0	REL	1	962	0	f32
admit-V2-A-decoy-0041	16	14	14	0	0	REL	1	963	0	f32
admit-V2-A-decoy-0042	16	15	15	0	0	REL	1	964	0	f32
admit-V2-A-decoy-0043	16	16	16	0	0	REL	1	965	0	f32
admit-V2-A-decoy-0044	16	16	16	0	0	REL	1	966	0	f32
admit-V2-A-decoy-0045	16	16	16	0	0	REL	1	967	0	f32
admit-V2-A-decoy-0046	16	16	16	0	0	REL	1	968	0	f32
admit-V2-A-decoy-0047	16	16	16	0	0	REL	1	968	0	f32
admit-V2-A-decoy-0048	16	16	16	0	0	REL	1	969	0	f32
admit-V2-A-decoy-0049	16	16	16	0	0	REL	1	970	0	f32
admit-V2-A-decoy-0050	16	16	16	0	0	REL	1	971	0	f32
admit-V2-A-decoy-0051	16	16	16	0	0	REL	1	971	0	f32
admit-V2-A-install-0000	16	2	2	0	0	REL	1	742	0	f32
admit-V2-A-install-0001	16	2	2	0	0	REL	1	742	0	f32
admit-V2-A-install-0002	16	3	3	0	0	REL	1	968	0	f32
admit-V2-A-install-0003	16	4	4	0	0	REL	1	968	0	f32
admit-V2-A-install-0004	16	5	5	0	0	REL	1	969	0	f32
admit-V2-A-install-0005	16	6	6	0	0	REL	1	969	0	f32
admit-V2-A-install-0006	16	7	7	0	0	REL	1	970	0	f32
admit-V2-A-install-0007	16	8	8	0	0	REL	1	970	0	f32
admit-V2-A-install-0008	16	9	9	0	0	REL	1	975	0	f32
admit-V2-A-install-0009	16	10	10	0	0	REL	1	975	0	f32
admit-V2-A-install-0010	16	11	11	0	0	REL	1	976	0	f32
admit-V2-A-install-0011	16	12	12	0	0	REL	1	976	0	f32
admit-V2-A-install-0012	16	13	13	0	0	REL	1	976	0	f32
admit-V2-A-install-0013	16	14	14	0	0	REL	1	977	0	f32
admit-V2-A-install-0014	16	15	15	0	0	REL	1	977	0	f32
admit-V2-A-install-0015	16	16	16	0	0	REL	1	977	0	f32
admit-V2-A-install-0016	16	1	1	0	0	REL	1	742	0	f32
admit-V2-A-install-0017	16	2	2	0	0	REL	1	742	0	f32
admit-V2-A-install-0018	16	3	3	0	0	REL	1	936	0	f32
