H5B-D-0-00	8	2	2	0	0	REL	1	961	0	f32
H5B-D-0-02	8	2	2	0	0	REL	1	962	0	f32
H5B-D-0-04	8	2	2	0	0	REL	1	963	0	f32
H5B-D-0-06	8	2	2	0	0	REL	1	964	0	f32
H5B-D-0-08	8	2	2	0	0	REL	1	965	0	f32
H5B-D-1-00	8	3	3	0	0	ABSTAIN:leader-changed	A	3	0	f32
H5B-D-1-02	8	3	3	0	0	ABSTAIN:leader-changed	A	3	0	f32
H5B-D-1-04	8	3	3	0	0	ABSTAIN:leader-changed	A	3	0	f32
H5B-D-1-06	8	3	3	0	0	ABSTAIN:leader-changed	A	3	0	f32
H5B-D-1-08	8	3	3	0	0	ABSTAIN:leader-changed	A	3	0	f32
H5B-D-2-00	8	4	4	0	0	ABSTAIN:leader-changed	A	3	0	f32
H5B-D-2-02	8	4	4	0	0	ABSTAIN:leader-changed	A	3	0	f32
H5B-D-2-04	8	4	4	0	0	ABSTAIN:leader-changed	A	2	0	f32
H5B-D-2-06	8	4	4	0	0	ABSTAIN:leader-changed	A	2	0	f32
H5B-D-2-08	8	4	4	0	0	ABSTAIN:leader-changed	A	2	0	f32
H5B-D-6-00	8	8	8	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-6-02	8	8	8	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-6-04	8	8	8	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-6-06	8	8	8	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-6-08	8	8	8	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-0-01	8	2	2	0	0	REL	1	966	0	f32
H5B-D-0-03	8	2	2	0	0	REL	1	966	0	f32
H5B-D-0-05	8	2	2	0	0	REL	1	967	0	f32
H5B-D-0-07	8	2	2	0	0	REL	1	968	0	f32
H5B-D-0-09	8	2	2	0	0	REL	1	969	0	f32
H5B-D-1-01	8	3	3	0	0	ABSTAIN:leader-changed	A	2	0	f32
H5B-D-1-03	8	3	3	0	0	ABSTAIN:leader-changed	A	2	0	f32
H5B-D-1-05	8	3	3	0	0	ABSTAIN:leader-changed	A	2	0	f32
H5B-D-1-07	8	3	3	0	0	ABSTAIN:leader-changed	A	2	0	f32
H5B-D-1-09	8	3	3	0	0	ABSTAIN:leader-changed	A	2	0	f32
H5B-D-2-01	8	4	4	0	0	ABSTAIN:leader-changed	A	2	0	f32
H5B-D-2-03	8	4	4	0	0	ABSTAIN:leader-changed	A	1	0	f32
H5B-D-2-05	8	4	4	0	0	ABSTAIN:leader-changed	A	1	0	f32
H5B-D-2-07	8	4	4	0	0	ABSTAIN:leader-changed	A	1	0	f32
H5B-D-2-09	8	4	4	0	0	ABSTAIN:leader-changed	A	1	0	f32
H5B-D-6-01	8	8	8	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-6-03	8	8	8	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-6-05	8	8	8	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-6-07	8	8	8	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-D-6-09	8	8	8	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-O-06-00	8	7	7	0	0	ABSTAIN:leader-changed	A	600	0	f32
H5B-O-06-02	8	7	7	0	0	ABSTAIN:leader-changed	A	932	0	f32
H5B-O-06-04	8	7	7	0	0	ABSTAIN:leader-changed	A	933	0	f32
H5B-O-06-06	8	7	7	0	0	ABSTAIN:leader-changed	A	689	0	f32
H5B-O-06-08	8	7	7	0	0	ABSTAIN:leader-changed	A	0	0	f32
H5B-O-12-00	8	8	8	0	0	REL	1	759	0	f32
H5B-O-12-02	8	8	8	0	0	REL	1	954	0	f32
H5B-O-12-04	8	8	8	0	0	REL	1	954	0	f32
H5B-O-12-06	8	8	8	0	0	REL	1	792	0	f32
H5B-O-12-08	8	8	8	0	0	REL	1	1	0	f32
H5B-O-20-00	8	8	8	0	0	REL	1	816	0	f32
H5B-O-20-02	8	8	8	0	0	REL	1	954	0	f32
H5B-O-20-04	8	8	8	0	0	REL	1	954	0	f32
H5B-O-20-06	8	8	8	0	0	REL	1	834	0	f32
H5B-O-20-08	8	8	8	0	0	REL	1	1	0	f32
H5B-O-40-00	8	8	8	0	0	REL	1	847	0	f32
H5B-O-40-02	8	8	8	0	0	REL	1	954	0	f32
H5B-O-40-04	8	8	8	0	0	REL	1	954	0	f32
H5B-O-40-06	8	8	8	0	0	REL	1	859	0	f32
