admit-V2-D-decoy-0010	1	1	1	1	11	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0011	1	1	1	1	12	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0012	1	1	1	1	13	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0013	1	1	1	1	14	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0014	1	1	1	1	15	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0015	1	1	1	1	16	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0016	1	1	1	1	17	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0017	1	1	1	1	18	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0018	1	1	1	1	19	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0019	1	1	1	1	1	ACCEPT_INSTALL	1	1000	0	certified-dominance
admit-V2-D-decoy-0020	1	1	1	1	2	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0021	1	1	1	1	3	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0022	1	1	1	1	4	ABSTAIN:evidence-remaining	A	0	1	evidence-remaining
admit-V2-D-decoy-0023	1	1	1	1	5	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0024	1	1	1	1	6	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0025	1	1	1	1	7	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0026	1	1	1	1	8	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-D-decoy-0027	1	1	1	1	9	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0028	1	1	1	1	1	ACCEPT_INSTALL	1	764	0	certified-dominance
admit-V2-D-decoy-0029	1	1	1	1	2	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0030	1	1	1	1	3	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0031	1	1	1	1	4	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0032	1	1	1	1	5	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-D-decoy-0033	1	1	1	1	6	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-D-decoy-0034	1	1	1	1	7	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0035	1	1	1	1	8	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0036	1	1	1	1	9	ABSTAIN:evidence-remaining	A	0	1	evidence-remaining
admit-V2-D-decoy-0037	1	1	1	1	10	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0038	1	1	1	1	11	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0039	1	1	1	1	12	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-D-decoy-0040	1	1	1	1	13	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0041	1	1	1	1	14	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0042	1	1	1	1	15	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0043	1	1	1	1	16	ABSTAIN:evidence-remaining	A	0	1	evidence-remaining
admit-V2-D-decoy-0044	1	1	1	1	17	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0045	1	1	1	1	18	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-D-decoy-0046	1	1	1	1	19	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0047	1	1	1	1	20	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0048	1	1	1	1	21	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0049	1	1	1	1	22	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-D-decoy-0050	1	1	1	1	23	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-decoy-0051	1	1	1	1	24	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0000	1	1	1	1	1	PROVISIONAL_INSTALL	1	710	5	certified-dominance
admit-V2-D-install-0001	1	1	1	1	2	ABSTAIN:evidence-remaining	A	0	4	evidence-remaining
admit-V2-D-install-0002	1	1	1	1	3	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-D-install-0003	1	1	1	1	4	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0004	1	1	1	1	5	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0005	1	1	1	1	6	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0006	1	1	1	1	7	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0007	1	1	1	1	8	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0008	1	1	1	1	9	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0009	1	1	1	1	10	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0010	1	1	1	1	11	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0011	1	1	1	1	12	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0012	1	1	1	1	13	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0013	1	1	1	1	14	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0014	1	1	1	1	15	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0015	1	1	1	1	16	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0016	1	1	1	1	1	ACCEPT_INSTALL	1	1000	0	certified-dominance
admit-V2-D-install-0017	1	1	1	1	2	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0018	1	1	1	1	3	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0019	1	1	1	1	4	ABSTAIN:evidence-remaining	A	0	1	evidence-remaining
admit-V2-D-install-0020	1	1	1	1	5	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0021	1	1	1	1	6	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0022	1	1	1	1	7	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-D-install-0023	1	1	1	1	8	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0024	1	1	1	1	1	ACCEPT_INSTALL	1	764	0	certified-dominance
admit-V2-D-install-0025	1	1	1	1	2	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0026	1	1	1	1	3	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0027	1	1	1	1	4	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-D-install-0028	1	1	1	1	5	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-D-install-0029	1	1	1	1	6	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0030	1	1	1	1	7	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-D-install-0031	1	1	1	1	8	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0032	1	1	1	1	9	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0033	1	1	1	1	10	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-D-install-0034	1	1	1	1	11	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0035	1	1	1	1	12	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0036	1	1	1	1	13	ABSTAIN:evidence-remaining	A	0	1	evidence-remaining
admit-V2-D-install-0037	1	1	1	1	14	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0038	1	1	1	1	15	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-D-install-0039	1	1	1	1	16	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0040	1	1	1	1	17	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0041	1	1	1	1	18	ABSTAIN:evidence-remaining	A	0	2	evidence-remaining
admit-V2-D-install-0042	1	1	1	1	19	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-install-0043	1	1	1	1	20	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-withhold-0000	1	1	1	1	1	ACCEPT_INSTALL	1	1000	0	certified-dominance
admit-V2-D-withhold-0001	1	1	1	1	2	ABSTAIN:evidence-remaining	A	0	8	evidence-remaining
admit-V2-D-withhold-0002	1	1	1	1	3	ABSTAIN:evidence-remaining	A	0	8	evidence-remaining
admit-V2-D-withhold-0003	1	1	1	1	4	ABSTAIN:evidence-remaining	A	0	8	evidence-remaining
admit-V2-D-withhold-0004	1	1	1	1	5	ABSTAIN:evidence-remaining	A	0	8	evidence-remaining
admit-V2-D-withhold-0012	1	1	1	1	13	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-withhold-0013	1	1	1	1	14	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
admit-V2-D-withhold-0020	1	1	1	1	21	ABSTAIN:evidence-remaining	A	0	0	evidence-remaining
